"Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics."
FJI,FJI,FJI,FJI,Fiji,Fiji,Fiji,Fiji,Fiji,Fiji,Fiji,0.1816692624189085,0.1816692624189085,0.1816692624189085,0.1816692624189085,0.1816692624189085,0.1816692624189085,0.7484556420562389,0.7484556420562389,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4,3.876474625267301e-4
ROU,ROU,ROU,ROU,Romania,Romania,Romania,Romania,Romania,Romania,Romania,0.1816514436624038,0.1816514436624038,0.1816514436624038,0.1816514436624038,0.1816514436624038,0.1816514436624038,0.7467377883110482,0.7467377883110482,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4,3.698287060220351e-4
MWI,MWI,MWI,MWI,Malawi,Malawi,Malawi,Malawi,Malawi,Malawi,Malawi,0.18091689351389534,0.18091689351389534,0.18091689351389534,0.18091689351389534,0.18091689351389534,0.18091689351389534,0.7465315054029581,0.7465315054029581,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-3.647214424864209e-4,-3.647214424864209e-4,-3.647214424864209e-4,-3.647214424864209e-4,-3.647214424864209e-4,-3.647214424864209e-4,-3.647214424864209e-4,3.647214424864209e-4,3.647214424864209e-4,3.647214424864209e-4,3.647214424864209e-4
SWE,SWE,SWE,SWE,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,0.18092884049126126,0.18092884049126126,0.18092884049126126,0.18092884049126126,0.18092884049126126,0.18092884049126126,0.743897877400788,0.743897877400788,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-3.527744651204978e-4,-3.527744651204978e-4,-3.527744651204978e-4,-3.527744651204978e-4,-3.527744651204978e-4,-3.527744651204978e-4,-3.527744651204978e-4,3.527744651204978e-4,3.527744651204978e-4,3.527744651204978e-4,3.527744651204978e-4
SVK,SVK,SVK,SVK,Slovakia,Slovakia,Slovakia,Slovakia,Slovakia,Slovakia,Slovakia,0.1816220160702722,0.1816220160702722,0.1816220160702722,0.1816220160702722,0.1816220160702722,0.1816220160702722,0.7475528782618898,0.7475528782618898,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4,3.404011138904428e-4
IRN,IRN,IRN,IRN,Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),Iran (Islamic Republic of),0.1816213360332966,0.1816213360332966,0.1816213360332966,0.1816213360332966,0.1816213360332966,0.1816213360332966,0.7474403772760552,0.7474403772760552,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4,3.3972107691485065e-4
JAM,JAM,JAM,JAM,Jamaica,Jamaica,Jamaica,Jamaica,Jamaica,Jamaica,Jamaica,0.18160149846118603,0.18160149846118603,0.18160149846118603,0.18160149846118603,0.18160149846118603,0.18160149846118603,0.7475865576360079,0.7475865576360079,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4,3.1988350480427474e-4
TUR,TUR,TUR,TUR,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,Türkiye,0.18159841068317928,0.18159841068317928,0.18159841068317928,0.18159841068317928,0.18159841068317928,0.18159841068317928,0.7476885612837416,0.7476885612837416,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4,3.1679572679751966e-4
SAU,SAU,SAU,SAU,Saudi Arabia,Saudi Arabia,Saudi Arabia,Saudi Arabia,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.18098156928990716,0.18098156928990716,0.18098156928990716,0.18098156928990716,0.18098156928990716,0.18098156928990716,0.7467239214399087,0.7467239214399087,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-3.000456664745965e-4,-3.000456664745965e-4,-3.000456664745965e-4,-3.000456664745965e-4,-3.000456664745965e-4,-3.000456664745965e-4,-3.000456664745965e-4,3.000456664745965e-4,3.000456664745965e-4,3.000456664745965e-4,3.000456664745965e-4
COL,COL,COL,COL,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,0.18099560907152903,0.18099560907152903,0.18099560907152903,0.18099560907152903,0.18099560907152903,0.18099560907152903,0.7473873163155503,0.7473873163155503,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-2.860058848527247e-4,-2.860058848527247e-4,-2.860058848527247e-4,-2.860058848527247e-4,-2.860058848527247e-4,-2.860058848527247e-4,-2.860058848527247e-4,2.860058848527247e-4,2.860058848527247e-4,2.860058848527247e-4,2.860058848527247e-4
SLE,SLE,SLE,SLE,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,Sierra Leone,0.18156615652293517,0.18156615652293517,0.18156615652293517,0.18156615652293517,0.18156615652293517,0.18156615652293517,0.7464616343236062,0.7464616343236062,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4,2.8454156655341456e-4
LSO,LSO,LSO,LSO,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,Lesotho,0.18156100710607181,0.18156100710607181,0.18156100710607181,0.18156100710607181,0.18156100710607181,0.18156100710607181,0.7468544507741538,0.7468544507741538,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4,2.793921496900553e-4
WSM,WSM,WSM,WSM,Samoa,Samoa,Samoa,Samoa,Samoa,Samoa,Samoa,0.18155510042649733,0.18155510042649733,0.18155510042649733,0.18155510042649733,0.18155510042649733,0.18155510042649733,0.7475790733991226,0.7475790733991226,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4,2.7348547011557534e-4
ZMB,ZMB,ZMB,ZMB,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia,0.181010571417343,0.181010571417343,0.181010571417343,0.181010571417343,0.181010571417343,0.181010571417343,0.7466405243945226,0.7466405243945226,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-2.7104353903875666e-4,-2.7104353903875666e-4,-2.7104353903875666e-4,-2.7104353903875666e-4,-2.7104353903875666e-4,-2.7104353903875666e-4,-2.7104353903875666e-4,2.7104353903875666e-4,2.7104353903875666e-4,2.7104353903875666e-4,2.7104353903875666e-4
DOM,DOM,DOM,DOM,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,0.18102009720061957,0.18102009720061957,0.18102009720061957,0.18102009720061957,0.18102009720061957,0.18102009720061957,0.7477494586615391,0.7477494586615391,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-2.615177557621917e-4,-2.615177557621917e-4,-2.615177557621917e-4,-2.615177557621917e-4,-2.615177557621917e-4,-2.615177557621917e-4,-2.615177557621917e-4,2.615177557621917e-4,2.615177557621917e-4,2.615177557621917e-4,2.615177557621917e-4
COD,COD,COD,COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,Democratic Republic of the Congo,0.18153426190819455,0.18153426190819455,0.18153426190819455,0.18153426190819455,0.18153426190819455,0.18153426190819455,0.7466386518785041,0.7466386518785041,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4,2.526469518127905e-4
BEL,BEL,BEL,BEL,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,0.18152904288357086,0.18152904288357086,0.18152904288357086,0.18152904288357086,0.18152904288357086,0.18152904288357086,0.7447881438935964,0.7447881438935964,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4,2.474279271890978e-4
EGY,EGY,EGY,EGY,Egypt,Egypt,Egypt,Egypt,Egypt,Egypt,Egypt,0.1815192494467115,0.1815192494467115,0.1815192494467115,0.1815192494467115,0.1815192494467115,0.1815192494467115,0.7468963350766341,0.7468963350766341,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4,2.376344903297356e-4
SLV,SLV,SLV,SLV,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,El Salvador,0.18105132878480804,0.18105132878480804,0.18105132878480804,0.18105132878480804,0.18105132878480804,0.18105132878480804,0.7471113627311654,0.7471113627311654,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-2.3028617157372366e-4,-2.3028617157372366e-4,-2.3028617157372366e-4,-2.3028617157372366e-4,-2.3028617157372366e-4,-2.3028617157372366e-4,-2.3028617157372366e-4,2.3028617157372366e-4,2.3028617157372366e-4,2.3028617157372366e-4,2.3028617157372366e-4
TUV,TUV,TUV,TUV,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,0.1815112371091653,0.1815112371091653,0.1815112371091653,0.1815112371091653,0.1815112371091653,0.1815112371091653,0.7476155007526787,0.7476155007526787,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4,2.2962215278354847e-4
LAO,LAO,LAO,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,Lao People's Democratic Republic,0.18149422988166022,0.18149422988166022,0.18149422988166022,0.18149422988166022,0.18149422988166022,0.18149422988166022,0.7473103656337331,0.7473103656337331,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4,2.1261492527846482e-4
TCD,TCD,TCD,TCD,Chad,Chad,Chad,Chad,Chad,Chad,Chad,0.1810774187017926,0.1810774187017926,0.1810774187017926,0.1810774187017926,0.1810774187017926,0.1810774187017926,0.7465582360951735,0.7465582360951735,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-2.041962545891729e-4,-2.041962545891729e-4,-2.041962545891729e-4,-2.041962545891729e-4,-2.041962545891729e-4,-2.041962545891729e-4,-2.041962545891729e-4,2.041962545891729e-4,2.041962545891729e-4,2.041962545891729e-4,2.041962545891729e-4
GNB,GNB,GNB,GNB,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,0.18147699415371235,0.18147699415371235,0.18147699415371235,0.18147699415371235,0.18147699415371235,0.18147699415371235,0.746551495232715,0.746551495232715,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4,1.9537919733059184e-4
TON,TON,TON,TON,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,0.18147344695371637,0.18147344695371637,0.18147344695371637,0.18147344695371637,0.18147344695371637,0.18147344695371637,0.7475957796792155,0.7475957796792155,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4,1.918319973346072e-4
QAT,QAT,QAT,QAT,Qatar,Qatar,Qatar,Qatar,Qatar,Qatar,Qatar,0.1810988449216664,0.1810988449216664,0.1810988449216664,0.1810988449216664,0.1810988449216664,0.1810988449216664,0.7467028469964924,0.7467028469964924,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-1.8277003471536823e-4,-1.8277003471536823e-4,-1.8277003471536823e-4,-1.8277003471536823e-4,-1.8277003471536823e-4,-1.8277003471536823e-4,-1.8277003471536823e-4,1.8277003471536823e-4,1.8277003471536823e-4,1.8277003471536823e-4,1.8277003471536823e-4
MEX,MEX,MEX,MEX,Mexico,Mexico,Mexico,Mexico,Mexico,Mexico,Mexico,0.18111944049020706,0.18111944049020706,0.18111944049020706,0.18111944049020706,0.18111944049020706,0.18111944049020706,0.7475565746320185,0.7475565746320185,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-1.621744661746971e-4,-1.621744661746971e-4,-1.621744661746971e-4,-1.621744661746971e-4,-1.621744661746971e-4,-1.621744661746971e-4,-1.621744661746971e-4,1.621744661746971e-4,1.621744661746971e-4,1.621744661746971e-4,1.621744661746971e-4
PRY,PRY,PRY,PRY,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,Paraguay,0.18144020566259567,0.18144020566259567,0.18144020566259567,0.18144020566259567,0.18144020566259567,0.18144020566259567,0.7470530796505144,0.7470530796505144,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4,1.5859070621390692e-4
SWZ,SWZ,SWZ,SWZ,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,Eswatini,0.18143528767992578,0.18143528767992578,0.18143528767992578,0.18143528767992578,0.18143528767992578,0.18143528767992578,0.7467889642253913,0.7467889642253913,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4,1.5367272354402384e-4
LUX,LUX,LUX,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,0.18142535388275996,0.18142535388275996,0.18142535388275996,0.18142535388275996,0.18142535388275996,0.18142535388275996,0.746624829423807,0.746624829423807,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4,1.4373892637820074e-4
CMR,CMR,CMR,CMR,Cameroon,Cameroon,Cameroon,Cameroon,Cameroon,Cameroon,Cameroon,0.1814222488381122,0.1814222488381122,0.1814222488381122,0.1814222488381122,0.1814222488381122,0.1814222488381122,0.7465512609234957,0.7465512609234957,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4,1.4063388173043978e-4
NZL,NZL,NZL,NZL,New Zealand,New Zealand,New Zealand,New Zealand,New Zealand,New Zealand,New Zealand,0.18114660465462548,0.18114660465462548,0.18114660465462548,0.18114660465462548,0.18114660465462548,0.18114660465462548,0.7446837662729892,0.7446837662729892,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-1.350103017562776e-4,-1.350103017562776e-4,-1.350103017562776e-4,-1.350103017562776e-4,-1.350103017562776e-4,-1.350103017562776e-4,-1.350103017562776e-4,1.350103017562776e-4,1.350103017562776e-4,1.350103017562776e-4,1.350103017562776e-4
PAK,PAK,PAK,PAK,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,0.18115045496537338,0.18115045496537338,0.18115045496537338,0.18115045496537338,0.18115045496537338,0.18115045496537338,0.7466489179539553,0.7466489179539553,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-1.3115999100837827e-4,-1.3115999100837827e-4,-1.3115999100837827e-4,-1.3115999100837827e-4,-1.3115999100837827e-4,-1.3115999100837827e-4,-1.3115999100837827e-4,1.3115999100837827e-4,1.3115999100837827e-4,1.3115999100837827e-4,1.3115999100837827e-4
TGO,TGO,TGO,TGO,Togo,Togo,Togo,Togo,Togo,Togo,Togo,0.1813994523899986,0.1813994523899986,0.1813994523899986,0.1813994523899986,0.1813994523899986,0.1813994523899986,0.746475409585247,0.746475409585247,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4,1.178374336168464e-4
MDV,MDV,MDV,MDV,Maldives,Maldives,Maldives,Maldives,Maldives,Maldives,Maldives,0.1813873417723391,0.1813873417723391,0.1813873417723391,0.1813873417723391,0.1813873417723391,0.1813873417723391,0.7470752584578367,0.7470752584578367,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4,1.0572681595732991e-4
JOR,JOR,JOR,JOR,Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,0.1813790322967958,0.1813790322967958,0.1813790322967958,0.1813790322967958,0.1813790322967958,0.1813790322967958,0.7468854331162055,0.7468854331162055,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5,9.74173404140466e-5
ETH,ETH,ETH,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,Ethiopia,Ethiopia,Ethiopia,0.1813747190982636,0.1813747190982636,0.1813747190982636,0.1813747190982636,0.1813747190982636,0.1813747190982636,0.7468630365433814,0.7468630365433814,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5,9.310414188185012e-5
PHL,PHL,PHL,PHL,Philippines,Philippines,Philippines,Philippines,Philippines,Philippines,Philippines,0.18136478805039744,0.18136478805039744,0.18136478805039744,0.18136478805039744,0.18136478805039744,0.18136478805039744,0.7475086035751005,0.7475086035751005,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5,8.317309401567607e-5
RWA,RWA,RWA,RWA,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,Rwanda,0.18120347543450077,0.18120347543450077,0.18120347543450077,0.18120347543450077,0.18120347543450077,0.18120347543450077,0.7466511449136346,0.7466511449136346,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-7.813952188098772e-5,-7.813952188098772e-5,-7.813952188098772e-5,-7.813952188098772e-5,-7.813952188098772e-5,-7.813952188098772e-5,-7.813952188098772e-5,7.813952188098772e-5,7.813952188098772e-5,7.813952188098772e-5,7.813952188098772e-5
IND,IND,IND,IND,India,India,India,India,India,India,India,0.18120350461237958,0.18120350461237958,0.18120350461237958,0.18120350461237958,0.18120350461237958,0.18120350461237958,0.7470407724804932,0.7470407724804932,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-7.81103440021802e-5,-7.81103440021802e-5,-7.81103440021802e-5,-7.81103440021802e-5,-7.81103440021802e-5,-7.81103440021802e-5,-7.81103440021802e-5,7.81103440021802e-5,7.81103440021802e-5,7.81103440021802e-5,7.81103440021802e-5
MRT,MRT,MRT,MRT,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,Mauritania,0.18120610327985004,0.18120610327985004,0.18120610327985004,0.18120610327985004,0.18120610327985004,0.18120610327985004,0.7464961359764141,0.7464961359764141,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-7.551167653171986e-5,-7.551167653171986e-5,-7.551167653171986e-5,-7.551167653171986e-5,-7.551167653171986e-5,-7.551167653171986e-5,-7.551167653171986e-5,7.551167653171986e-5,7.551167653171986e-5,7.551167653171986e-5,7.551167653171986e-5
ARE,ARE,ARE,ARE,United Arab Emirates,United Arab Emirates,United Arab Emirates,United Arab Emirates,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.18120772290315185,0.18120772290315185,0.18120772290315185,0.18120772290315185,0.18120772290315185,0.18120772290315185,0.7466845620373375,0.7466845620373375,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,0.18128161495638176,-7.389205322991255e-5,-7.389205322991255e-5,-7.389205322991255e-5,-7.389205322991255e-5,-7.389205322991255e-5,-7.389205322991255e-5,-7.389205322991255e-5,7.389205322991255e-5,7.389205322991255e-5,7.389205322991255e-5,7.389205322991255e-5
